Order_Value,City_Tier,Payment_Type,Return_Count,Is_Verified_Mobile,Is_RTO
9330,Urban,Net Banking,6,True,0
22801,Metro City,COD,6,True,1
8877,Metro City,Debit Card,4,False,0
15880,Urban,Credit Card,7,False,0
5849,Rural,COD,6,False,1
26791,Urban,COD,2,True,0
5870,Rural,UPI,0,False,0
22030,Rural,Debit Card,8,False,0
39312,Metro City,UPI,3,False,0
39473,Rural,Net Banking,7,False,0
43975,Metro City,UPI,3,False,0
2733,Metro City,COD,6,False,1
15449,Rural,COD,9,True,1
49383,Metro City,COD,2,False,1
8009,Rural,UPI,9,False,0
44742,Urban,Credit Card,6,True,0
20064,Urban,COD,6,True,1
34465,Rural,Debit Card,6,False,0
21525,Rural,COD,10,False,1
16672,Metro City,COD,8,False,1
11887,Rural,Credit Card,6,False,0
30644,Rural,Credit Card,2,True,0
11467,Metro City,COD,7,False,1
3852,Urban,COD,4,True,1
23307,Rural,Credit Card,6,True,0
1911,Metro City,UPI,4,True,0
6684,Metro City,Debit Card,1,True,0
15040,Rural,UPI,9,True,0
12866,Rural,UPI,10,True,0
37700,Urban,COD,1,True,1
29606,Rural,COD,5,True,1
16153,Metro City,Debit Card,6,False,0
30516,Metro City,Net Banking,3,False,0
48884,Urban,COD,5,False,1
24057,Rural,Credit Card,4,False,0
11091,Metro City,Debit Card,1,False,0
5087,Urban,COD,8,True,1
31141,Urban,UPI,6,False,0
31819,Metro City,Credit Card,1,True,0
34962,Urban,Debit Card,9,False,0
22421,Metro City,Credit Card,3,True,0
44937,Metro City,COD,8,False,1
46863,Urban,Credit Card,5,False,0
49104,Rural,COD,9,True,0
41070,Urban,UPI,6,False,0
37952,Metro City,Debit Card,10,True,0
45219,Rural,Credit Card,4,True,0
31698,Urban,COD,7,True,1
17902,Rural,Debit Card,4,True,0
49494,Metro City,Debit Card,1,True,0
35848,Rural,Debit Card,0,False,0
46086,Rural,UPI,6,False,0
28427,Rural,Debit Card,3,False,0
5423,Urban,Net Banking,4,True,0
25649,Urban,Net Banking,6,True,0
47925,Rural,COD,0,False,1
33587,Metro City,Net Banking,5,True,0
49862,Metro City,COD,7,True,1
2546,Urban,COD,6,True,1
11475,Rural,COD,1,True,0
38539,Rural,COD,7,True,1
27158,Urban,Credit Card,0,False,0
21571,Rural,Credit Card,7,True,0
3904,Metro City,COD,0,False,0
41333,Metro City,COD,6,False,1
40842,Urban,COD,8,True,1
18975,Urban,COD,4,True,1
27516,Metro City,Net Banking,9,True,0
2361,Metro City,COD,8,True,1
16015,Metro City,Credit Card,0,False,0
44050,Urban,UPI,5,False,0
24436,Urban,UPI,7,True,0
25637,Rural,UPI,9,True,0
28318,Metro City,COD,0,False,0
4538,Urban,Debit Card,0,False,0
1043,Urban,Credit Card,6,True,0
23013,Metro City,COD,5,False,0
9983,Rural,UPI,5,True,0
6917,Metro City,COD,8,False,1
14786,Metro City,Net Banking,9,True,0
48886,Metro City,Net Banking,4,True,0
12383,Metro City,COD,6,False,1
4797,Metro City,Credit Card,2,False,0
45433,Urban,UPI,6,False,0
38988,Rural,Credit Card,1,False,0
41673,Rural,Credit Card,1,True,0
10919,Metro City,Credit Card,4,False,0
22381,Urban,COD,6,False,1
11695,Metro City,COD,1,False,0
21069,Urban,Net Banking,6,False,0
41560,Metro City,UPI,1,True,0
1188,Rural,Debit Card,2,True,0
30382,Metro City,COD,2,False,0
3098,Urban,UPI,8,False,0
2755,Metro City,UPI,7,True,0
33030,Metro City,COD,9,True,1
14677,Rural,Debit Card,10,True,0
46792,Rural,UPI,7,False,0
3782,Urban,Credit Card,1,True,0
44598,Urban,UPI,0,False,0
14490,Urban,UPI,5,True,0
12639,Metro City,COD,2,True,0
12453,Rural,UPI,6,False,0
24524,Rural,COD,9,True,1
45310,Urban,COD,5,True,1
32232,Metro City,Credit Card,1,False,0
31443,Metro City,COD,5,True,1
2439,Rural,COD,2,True,0
25465,Urban,COD,7,True,1
36295,Metro City,COD,6,True,1
1547,Rural,Credit Card,9,False,0
42706,Urban,Credit Card,8,True,0
32663,Metro City,COD,2,False,1
6254,Metro City,COD,4,False,1
17771,Urban,Credit Card,5,False,0
31944,Metro City,Credit Card,9,False,0
43498,Metro City,COD,9,True,0
42646,Metro City,Debit Card,8,True,0
11216,Metro City,COD,9,False,1
33320,Metro City,Debit Card,3,False,0
5896,Metro City,COD,2,True,0
43883,Rural,COD,5,True,1
47269,Rural,COD,1,True,1
32593,Metro City,Debit Card,10,False,0
1040,Metro City,Net Banking,5,True,0
37104,Metro City,Debit Card,5,True,0
26199,Urban,UPI,3,True,0
49500,Metro City,UPI,7,False,0
29167,Urban,COD,10,False,1
17998,Rural,UPI,7,True,0
28367,Urban,Debit Card,5,True,0
21165,Rural,COD,7,False,1
28791,Metro City,COD,5,False,1
46757,Metro City,Net Banking,1,False,0
46359,Metro City,Credit Card,8,False,0
12306,Rural,COD,2,False,0
2483,Metro City,Net Banking,5,False,0
40197,Metro City,Debit Card,8,True,0
8411,Urban,Debit Card,3,False,0
20182,Rural,Net Banking,10,False,0
9934,Urban,COD,9,True,1
25801,Urban,UPI,6,True,0
23457,Rural,Debit Card,6,True,0
27384,Urban,COD,7,False,1
41563,Rural,Debit Card,10,False,0
34373,Urban,Net Banking,4,False,0
41378,Urban,Debit Card,6,True,0
7509,Metro City,COD,7,False,1
5777,Metro City,COD,2,True,0
37498,Rural,Net Banking,0,True,0
10455,Urban,Net Banking,0,True,0
5820,Rural,Net Banking,6,False,0
38863,Rural,Debit Card,9,False,0
9886,Metro City,UPI,6,False,0
7294,Rural,Debit Card,10,True,0
12444,Urban,Net Banking,4,True,0
11952,Rural,Net Banking,2,False,0
41065,Metro City,Credit Card,5,False,0
40408,Rural,COD,4,False,1
47243,Metro City,COD,1,False,0
42228,Rural,Net Banking,7,True,0
30345,Urban,Net Banking,0,True,0
10991,Metro City,UPI,8,False,0
43041,Rural,Net Banking,6,True,0
39630,Rural,UPI,0,True,0
1098,Rural,COD,10,True,1
22052,Rural,COD,10,True,1
31716,Rural,COD,1,False,1
26559,Urban,Debit Card,3,True,0
21671,Urban,COD,10,False,1
48520,Urban,Net Banking,2,True,0
26517,Rural,UPI,2,False,0
47100,Metro City,COD,1,True,0
42682,Urban,Debit Card,8,True,0
9613,Metro City,Debit Card,2,False,0
12417,Rural,COD,3,True,0
15419,Rural,Net Banking,3,False,0
20332,Rural,Credit Card,6,False,0
20980,Urban,COD,0,True,0
10822,Rural,UPI,0,True,0
26294,Metro City,Debit Card,10,False,0
13434,Rural,Credit Card,4,True,1
48811,Urban,Credit Card,8,True,0
6941,Rural,Net Banking,10,False,0
46226,Rural,COD,5,False,1
32101,Urban,Net Banking,6,False,0
12799,Urban,COD,9,False,1
38399,Rural,Credit Card,9,False,0
47062,Metro City,COD,10,False,1
21498,Metro City,Net Banking,4,False,0
24314,Metro City,Debit Card,8,False,0
22828,Urban,Debit Card,1,False,0
8080,Rural,COD,6,True,1
48078,Rural,Credit Card,8,False,0
39704,Rural,Debit Card,1,False,0
43200,Urban,Net Banking,7,True,0
37928,Rural,Net Banking,4,True,0
15344,Metro City,UPI,5,False,0
1013,Metro City,Debit Card,3,False,0
20922,Metro City,Credit Card,0,True,0
17936,Rural,COD,9,False,1
49333,Metro City,Credit Card,0,False,0
48005,Rural,COD,4,False,1
10699,Rural,Net Banking,9,False,0
49954,Metro City,Credit Card,8,False,0
25165,Metro City,Credit Card,1,False,0
24134,Rural,Credit Card,0,False,0
22873,Metro City,Credit Card,6,False,0
32728,Urban,UPI,3,True,0
25641,Rural,Debit Card,8,False,0
15661,Urban,Credit Card,10,False,0
2575,Metro City,UPI,10,True,0
1451,Metro City,UPI,9,False,0
41539,Metro City,COD,6,True,0
47260,Metro City,Debit Card,7,False,0
40394,Rural,COD,6,False,1
28846,Urban,Debit Card,1,True,0
36353,Metro City,Net Banking,8,True,0
46595,Urban,COD,1,False,0
45336,Urban,COD,7,False,1
13198,Metro City,Credit Card,3,True,0
32794,Metro City,Credit Card,8,True,0
16722,Metro City,Debit Card,3,False,0
19589,Metro City,Net Banking,8,True,0
45584,Metro City,COD,8,False,1
14923,Metro City,COD,5,True,1
31739,Metro City,COD,2,True,1
40215,Rural,Debit Card,5,True,0
14744,Metro City,Credit Card,4,True,0
21665,Rural,COD,0,True,1
4240,Rural,Credit Card,1,True,0
45100,Rural,UPI,1,True,0
15942,Urban,Debit Card,5,False,0
48483,Metro City,UPI,2,False,0
23984,Urban,COD,5,False,1
14995,Urban,Credit Card,1,False,0
27439,Urban,Net Banking,7,False,0
29491,Rural,Net Banking,1,False,0
15025,Urban,Net Banking,9,True,0
31623,Urban,Credit Card,1,True,0
33127,Rural,COD,6,True,1
1688,Urban,COD,0,False,1
46194,Rural,COD,10,True,1
4228,Rural,Net Banking,6,True,0
33253,Rural,COD,6,False,1
26595,Urban,Net Banking,0,True,0
35106,Metro City,Debit Card,10,False,0
25154,Urban,Credit Card,5,True,0
7520,Metro City,UPI,10,True,0
1695,Urban,UPI,9,True,0
1369,Urban,Credit Card,5,True,0
30800,Urban,COD,4,True,1
32557,Metro City,Credit Card,6,True,0
48246,Rural,Debit Card,3,False,0
3628,Metro City,Net Banking,8,False,0
40336,Urban,COD,4,False,1
24557,Rural,UPI,0,False,0
1053,Rural,COD,0,True,1
16950,Rural,Debit Card,8,False,0
40283,Urban,COD,9,True,1
2672,Urban,Credit Card,9,False,0
1554,Urban,UPI,6,True,0
44283,Metro City,COD,5,True,1
47033,Metro City,UPI,0,False,0
42630,Rural,Net Banking,1,True,0
40689,Metro City,Credit Card,5,False,0
38936,Metro City,COD,1,False,0
38603,Urban,Net Banking,1,True,0
15726,Rural,Debit Card,0,True,0
44431,Rural,Debit Card,2,True,0
3947,Urban,Credit Card,8,False,1
21200,Rural,COD,0,False,1
14993,Rural,COD,7,True,1
26874,Metro City,COD,9,False,0
46983,Metro City,UPI,5,False,0
19954,Urban,UPI,2,False,0
23500,Urban,UPI,10,True,0
14941,Urban,UPI,3,True,0
24939,Rural,Debit Card,2,True,0
18209,Rural,Net Banking,4,True,0
24531,Metro City,Debit Card,6,True,0
9322,Rural,COD,3,False,0
41907,Rural,UPI,1,True,0
20225,Rural,Net Banking,10,False,0
46017,Rural,UPI,5,False,0
42627,Metro City,COD,6,True,1
21940,Urban,Credit Card,2,True,0
39792,Urban,COD,0,False,0
22248,Metro City,Net Banking,1,False,0
9865,Metro City,UPI,6,True,0
11641,Urban,COD,3,False,1
21978,Urban,Debit Card,6,False,0
42545,Urban,COD,8,False,1
32750,Urban,Debit Card,1,True,0
11574,Urban,COD,1,True,0
34803,Metro City,COD,1,True,0
25480,Urban,Credit Card,8,True,0
33875,Rural,COD,5,True,1
38423,Metro City,UPI,0,True,1
1097,Urban,Net Banking,3,False,0
25637,Metro City,UPI,9,True,0
38545,Metro City,Debit Card,5,True,0
47163,Urban,COD,6,True,1
39764,Urban,UPI,4,False,0
41410,Urban,Debit Card,4,False,0
47131,Metro City,COD,1,True,0
36540,Rural,Credit Card,9,True,0
34422,Urban,Debit Card,7,True,0
6924,Urban,COD,3,True,0
10634,Metro City,Net Banking,10,False,0
40356,Urban,UPI,5,False,0
12579,Rural,UPI,6,True,0
4372,Urban,Net Banking,4,False,0
29533,Metro City,Debit Card,2,False,0
29639,Metro City,UPI,5,False,0
37226,Urban,Net Banking,6,False,0
11938,Metro City,UPI,8,True,0
38825,Metro City,UPI,2,True,0
16018,Rural,UPI,6,False,0
12771,Urban,COD,2,False,0
18768,Rural,COD,8,False,1
35594,Rural,UPI,6,False,0
41035,Rural,Debit Card,3,False,0
30711,Rural,Net Banking,7,False,0
15969,Rural,COD,3,False,1
21764,Metro City,UPI,4,True,0
17309,Rural,Net Banking,8,False,0
41912,Metro City,Credit Card,0,True,0
26852,Metro City,COD,3,False,1
46673,Metro City,Net Banking,3,False,0
32039,Metro City,Net Banking,4,False,0
37739,Metro City,Credit Card,10,True,0
43105,Metro City,Net Banking,4,True,0
30149,Urban,COD,1,True,0
37854,Rural,Credit Card,4,True,0
32500,Metro City,UPI,2,False,0
1030,Metro City,Net Banking,4,False,0
8355,Metro City,COD,5,False,1
44595,Rural,COD,1,True,1
1128,Metro City,Net Banking,10,True,0
30526,Rural,Credit Card,2,True,0
8839,Metro City,COD,7,True,1
2785,Metro City,Credit Card,7,False,0
31740,Metro City,COD,2,False,1
7612,Rural,Net Banking,2,True,0
14578,Rural,Net Banking,0,False,0
12099,Urban,UPI,10,False,0
25241,Metro City,COD,8,False,1
6045,Rural,Credit Card,3,True,0
32911,Urban,Debit Card,1,False,0
47998,Metro City,UPI,1,False,0
49258,Rural,UPI,8,False,0
18669,Urban,UPI,9,False,0
28887,Urban,Net Banking,3,True,1
2411,Urban,Net Banking,9,True,0
7871,Metro City,UPI,4,False,0
35730,Metro City,Net Banking,6,True,0
5329,Rural,UPI,6,True,0
43242,Rural,Net Banking,3,True,0
19197,Urban,Net Banking,6,False,0
3788,Metro City,UPI,1,False,0
12712,Metro City,Net Banking,1,True,0
29038,Rural,COD,6,False,1
32823,Rural,COD,7,True,1
30991,Urban,Debit Card,0,False,0
2025,Urban,UPI,5,True,0
42868,Urban,COD,9,False,1
10197,Rural,Debit Card,10,False,0
34472,Metro City,COD,2,False,0
532,Rural,Net Banking,6,False,0
6729,Urban,COD,10,False,1
44239,Rural,COD,8,True,1
10920,Metro City,Credit Card,2,False,0
26037,Metro City,COD,9,True,1
19282,Rural,Credit Card,4,False,0
1735,Rural,COD,1,True,0
47787,Urban,UPI,9,False,0
35901,Metro City,UPI,9,False,0
1607,Metro City,COD,10,False,1
19474,Rural,Net Banking,1,True,0
10456,Metro City,COD,3,False,1
34328,Rural,COD,1,True,0
26459,Metro City,UPI,3,False,0
18416,Metro City,COD,5,True,1
43101,Rural,Net Banking,1,False,0
37603,Rural,Net Banking,9,False,0
16684,Metro City,Credit Card,1,False,0
37217,Rural,Debit Card,6,False,0
35043,Metro City,Credit Card,0,True,0
34822,Metro City,UPI,5,True,0
5366,Metro City,COD,1,True,0
3968,Urban,UPI,9,True,0
25269,Rural,UPI,1,False,0
31894,Rural,Debit Card,4,False,0
26288,Rural,UPI,0,False,0
35199,Rural,Net Banking,7,True,0
14715,Metro City,Credit Card,1,True,0
35376,Metro City,COD,10,False,1
31184,Metro City,UPI,9,True,1
17415,Urban,UPI,8,False,0
10975,Urban,COD,7,False,0
37781,Rural,UPI,2,False,0
24509,Urban,Net Banking,9,True,0
43910,Rural,Credit Card,6,False,0
5060,Metro City,COD,7,False,1
49742,Metro City,COD,2,False,0
7581,Metro City,Net Banking,8,True,0
18992,Urban,Net Banking,4,False,0
11220,Metro City,COD,6,True,1
29896,Rural,Credit Card,5,False,0
1890,Urban,COD,6,True,1
38426,Urban,Debit Card,7,True,0
36689,Metro City,COD,0,False,0
18979,Rural,Credit Card,9,False,0
41484,Metro City,COD,5,False,1
46582,Urban,Credit Card,0,True,0
838,Rural,COD,2,False,1
18666,Metro City,COD,7,False,1
21060,Urban,COD,2,True,1
23285,Metro City,Net Banking,2,True,0
26998,Metro City,UPI,4,True,0
25274,Rural,COD,1,True,0
40160,Rural,Debit Card,3,True,0
4804,Metro City,COD,1,True,0
32099,Metro City,Credit Card,3,False,0
22042,Urban,Credit Card,2,True,0
13721,Metro City,Net Banking,8,True,0
49127,Urban,Credit Card,7,True,0
42793,Urban,Debit Card,6,False,0
46185,Metro City,Debit Card,6,False,0
43763,Metro City,UPI,6,True,0
31558,Rural,COD,10,False,1
35159,Rural,COD,10,True,1
39115,Metro City,Credit Card,9,False,0
39814,Urban,COD,10,True,1
20299,Urban,Debit Card,9,False,0
3136,Urban,Net Banking,3,True,0
7113,Metro City,Credit Card,4,False,0
5482,Metro City,Net Banking,6,True,0
39916,Rural,Credit Card,1,False,0
10607,Urban,Net Banking,10,False,0
46712,Metro City,Credit Card,4,True,0
16095,Urban,Credit Card,7,True,0
7937,Metro City,UPI,5,True,0
35271,Rural,Net Banking,4,False,0
3522,Rural,COD,4,True,1
48651,Rural,UPI,8,True,0
42115,Metro City,COD,1,False,0
7384,Rural,UPI,4,True,0
2408,Rural,Debit Card,9,True,0
8018,Metro City,Credit Card,6,True,0
11908,Metro City,COD,2,False,0
35902,Urban,Credit Card,10,True,0
10659,Urban,Debit Card,1,False,0
1598,Urban,COD,1,False,0
9754,Urban,UPI,8,True,0
35891,Rural,UPI,2,False,0
13583,Urban,COD,5,True,1
46133,Urban,COD,4,False,1
27706,Rural,COD,6,True,1
48241,Urban,Net Banking,7,True,0
16272,Rural,Debit Card,0,False,0
576,Urban,Credit Card,8,True,0
33031,Urban,Debit Card,10,True,0
1443,Metro City,Net Banking,4,False,0
36884,Urban,UPI,2,True,0
6522,Urban,COD,7,True,1
46768,Rural,Net Banking,6,False,0
27092,Rural,COD,10,True,0
14185,Rural,Net Banking,8,True,0
37946,Urban,Credit Card,7,True,0
7929,Rural,Debit Card,2,False,0
36415,Metro City,COD,1,False,1
4359,Rural,Credit Card,10,True,0
29360,Metro City,Credit Card,4,False,0
41578,Rural,COD,0,True,0
37992,Rural,Debit Card,4,False,0
38141,Metro City,COD,0,True,1
22342,Metro City,COD,5,False,1
21833,Urban,COD,6,True,1
48077,Rural,UPI,2,True,0
48437,Metro City,COD,4,False,1
16614,Urban,Debit Card,7,False,0
43741,Rural,Net Banking,4,False,0
6357,Metro City,Debit Card,2,False,0
14594,Metro City,Net Banking,2,True,0
33930,Metro City,Credit Card,9,False,0
13992,Rural,COD,6,False,1
15220,Rural,COD,7,True,0
18008,Metro City,UPI,9,False,0
45056,Metro City,Net Banking,2,True,0
25047,Metro City,UPI,5,True,0
39478,Rural,COD,0,False,0
34977,Metro City,UPI,1,False,0
37081,Metro City,COD,0,False,0
40858,Urban,Credit Card,1,False,0
40170,Rural,UPI,9,False,0
44807,Urban,Credit Card,8,True,0
28495,Metro City,COD,7,True,1
26820,Metro City,COD,5,True,1
38351,Rural,Net Banking,5,False,0
9756,Urban,Debit Card,1,True,0
11495,Metro City,Credit Card,10,False,0
49134,Metro City,Debit Card,2,True,0
29944,Rural,COD,8,True,1
10364,Urban,Debit Card,9,False,0
19797,Metro City,Credit Card,6,False,0
40311,Metro City,Net Banking,5,False,0
7147,Metro City,UPI,4,True,0
46387,Metro City,COD,0,False,0
32248,Metro City,UPI,3,True,0
5009,Urban,Net Banking,5,False,0
49267,Rural,UPI,9,False,0
11732,Urban,UPI,0,False,0
41128,Urban,Debit Card,4,True,0
29900,Metro City,COD,9,True,1
13862,Rural,Net Banking,4,True,0
7545,Metro City,COD,7,True,1
18550,Urban,UPI,9,False,0
17906,Metro City,COD,6,False,1
3529,Metro City,COD,8,True,1
17116,Metro City,Credit Card,2,True,0
44614,Rural,Debit Card,5,False,0
12165,Rural,Debit Card,7,True,0
7931,Metro City,Net Banking,9,True,0
31193,Metro City,Net Banking,6,False,0
24413,Urban,Debit Card,2,True,0
34453,Urban,COD,10,True,1
35004,Urban,Debit Card,1,False,0
22146,Urban,Debit Card,6,False,0
41249,Metro City,Debit Card,1,False,0
12323,Urban,COD,6,False,1
41490,Urban,Net Banking,5,True,0
36610,Metro City,Net Banking,0,True,0
29451,Metro City,COD,10,True,1
3407,Urban,UPI,0,True,0
29059,Rural,COD,5,True,1
37413,Metro City,Credit Card,5,True,0
25550,Urban,UPI,0,True,0
44843,Metro City,Credit Card,3,True,0
11561,Urban,Debit Card,10,False,0
5581,Urban,UPI,3,False,0
19074,Urban,Debit Card,6,False,0
12578,Rural,UPI,8,True,0
9301,Metro City,Net Banking,4,False,0
38192,Metro City,Debit Card,9,True,0
1776,Urban,COD,1,True,1
49418,Metro City,COD,1,True,1
6656,Urban,Credit Card,9,True,0
25912,Metro City,COD,0,True,0
5243,Rural,COD,0,True,0
32703,Metro City,COD,2,False,0
48632,Urban,Net Banking,9,True,0
34678,Rural,Net Banking,8,False,0
19540,Rural,UPI,0,False,0
11135,Metro City,Debit Card,6,False,0
26943,Urban,COD,5,True,1
23219,Urban,Net Banking,8,True,0
30180,Rural,COD,10,False,1
42597,Metro City,Credit Card,4,True,0
822,Rural,COD,6,False,1
25044,Rural,Credit Card,7,False,1
26230,Urban,Net Banking,9,True,0
17431,Metro City,UPI,1,True,0
39574,Rural,COD,1,False,1
30061,Urban,Debit Card,2,False,0
3307,Urban,Credit Card,10,True,0
46098,Rural,COD,4,False,0
12127,Urban,Credit Card,5,True,0
18204,Urban,COD,4,False,1
14836,Metro City,Debit Card,6,True,0
11684,Rural,Debit Card,10,False,0
7035,Rural,COD,6,False,1
29830,Metro City,Net Banking,7,False,0
3872,Urban,COD,10,True,1
47772,Urban,Debit Card,4,False,0
20578,Rural,Net Banking,6,False,0
43398,Urban,Debit Card,3,False,1
39160,Rural,Debit Card,9,False,0
43121,Urban,COD,7,True,1
31315,Metro City,Credit Card,3,True,0
10389,Metro City,Debit Card,8,True,0
42881,Rural,Debit Card,1,False,0
31311,Urban,COD,5,True,1
18263,Metro City,Credit Card,5,True,0
19326,Rural,Net Banking,6,True,0
17380,Metro City,Credit Card,9,True,0
17502,Rural,Credit Card,2,True,0
33513,Rural,Debit Card,0,False,0
32178,Urban,COD,9,False,0
9901,Rural,COD,4,False,1
15529,Rural,Debit Card,7,False,0
44769,Rural,Debit Card,9,True,0
44237,Metro City,Credit Card,1,True,1
4903,Metro City,UPI,2,False,0
28315,Rural,Net Banking,0,False,0
19185,Rural,UPI,6,False,0
33988,Urban,COD,9,True,1
15316,Rural,Debit Card,0,False,0
7896,Rural,Debit Card,0,True,0
23885,Urban,Debit Card,7,True,0
40709,Rural,UPI,8,False,0
7660,Metro City,Net Banking,2,True,1
788,Rural,COD,1,True,0
15006,Urban,Credit Card,6,True,0
31686,Urban,UPI,8,True,0
10551,Metro City,COD,7,True,1
18911,Urban,UPI,9,True,0
36813,Urban,COD,5,False,0
26401,Urban,UPI,10,True,0
22757,Rural,Net Banking,1,False,0
40371,Urban,COD,5,False,1
36956,Urban,COD,4,True,0
45819,Urban,Net Banking,4,False,0
6420,Urban,UPI,4,False,0
8566,Rural,Debit Card,2,False,0
24966,Rural,Debit Card,7,True,0
42102,Urban,Credit Card,2,True,0
17639,Urban,Credit Card,8,True,0
42045,Metro City,Net Banking,0,False,0
12003,Urban,Debit Card,6,False,0
3586,Metro City,COD,3,False,1
23094,Metro City,COD,2,False,1
33546,Metro City,Debit Card,10,False,0
24082,Urban,UPI,8,False,0
37961,Metro City,COD,10,True,1
14032,Urban,UPI,7,False,0
33232,Rural,COD,0,True,0
15483,Urban,UPI,9,False,0
28794,Urban,COD,0,True,0
42940,Rural,UPI,1,True,0
2647,Rural,COD,5,False,1
44267,Metro City,UPI,0,True,0
34150,Urban,COD,6,False,1
10749,Metro City,Net Banking,9,True,0
26442,Metro City,UPI,4,True,0
31659,Urban,Credit Card,1,False,0
46414,Metro City,Net Banking,1,True,0
31997,Rural,COD,0,True,1
34944,Urban,Debit Card,10,False,0
24792,Rural,UPI,5,True,0
37348,Metro City,COD,1,True,0
3464,Urban,Debit Card,7,False,0
35676,Rural,Net Banking,0,True,0
25392,Metro City,Debit Card,6,False,0
2989,Urban,Credit Card,5,True,0
23001,Rural,COD,3,False,0
26686,Metro City,COD,9,False,1
16737,Metro City,COD,4,True,0
11513,Urban,Credit Card,6,True,0
26853,Rural,UPI,9,False,0
19041,Urban,Credit Card,0,True,0
27963,Metro City,UPI,2,True,0
7741,Rural,Credit Card,8,False,0
44291,Metro City,UPI,4,True,0
32851,Urban,Net Banking,3,True,0
14476,Urban,COD,6,True,0
21628,Urban,COD,3,False,1
11337,Metro City,COD,10,False,1
8677,Metro City,COD,9,False,1
24332,Urban,COD,8,True,1
8487,Urban,Net Banking,5,False,0
6044,Metro City,Debit Card,9,True,0
5226,Rural,Net Banking,7,False,0
20501,Rural,UPI,3,False,0
811,Metro City,UPI,1,False,0
5246,Rural,Debit Card,0,True,0
44560,Metro City,Credit Card,5,True,0
46052,Metro City,COD,1,True,1
31485,Metro City,Debit Card,4,True,0
29382,Rural,UPI,2,True,0
37134,Urban,UPI,2,False,0
6149,Metro City,Debit Card,1,False,0
28657,Urban,UPI,5,True,0
23731,Rural,Net Banking,8,False,0
37935,Rural,Net Banking,2,False,0
6271,Urban,Debit Card,8,False,0
11547,Urban,UPI,5,False,0
35527,Urban,Debit Card,8,False,0
47993,Rural,COD,1,False,1
